name,out_csig,out_cbak,out_covl,out_pesq,out_stoi,out_sisnr
out_wav/chime_DC_CRN_chime/2024_sir-3.07dB_tgt.wav,2.1846427664069434,1.5355839191348089,1.524526233374595,1.086559534072876,0.24708935747600405,1.403996697005375
out_wav/chime_DC_CRN_chime/406_sir-2.98dB_tgt.wav,1.7953570584104632,1.6544286980644036,1.3348903146355602,1.0991512537002563,0.3336368074428085,-0.6365801316280508
out_wav/chime_DC_CRN_chime/30_sir3.04dB_tgt.wav,2.843076420940348,2.394818296330625,2.1610760030902885,1.534475326538086,0.6430387658686614,-9.05082530367472
out_wav/chime_DC_CRN_chime/470_sir-3.40dB_tgt.wav,2.301800917502365,2.043647806907818,1.6864015335476892,1.157740592956543,0.4073866285696478,-4.237857860793362
out_wav/chime_DC_CRN_chime/473_sir1.30dB_tgt.wav,2.8499609685899667,2.1709445261434688,2.0337807012943534,1.30880868434906,0.675125305608848,-7.128803204724231
out_wav/chime_DC_CRN_chime/658_sir3.67dB_tgt.wav,3.2793295973124126,2.6279205247929895,2.4786665679092112,1.7275776863098145,0.7528205591246363,-11.279830959903311
out_wav/chime_DC_CRN_chime/1374_sir-3.63dB_tgt.wav,1.687767369842994,1.70038942376851,1.2909004878948434,1.112640619277954,0.4513742745321819,-5.193055412665762
out_wav/chime_DC_CRN_chime/2444_sir-1.40dB_tgt.wav,2.5561284052846207,1.742025717642561,1.8180158613083717,1.2543898820877075,0.5521321816002148,-5.109439325180141
out_wav/chime_DC_CRN_chime/1294_sir0.92dB_tgt.wav,2.517680329614346,1.910348728810582,1.8015436945904464,1.2519218921661377,0.5495384188604949,-7.462223948550584
out_wav/chime_DC_CRN_chime/385_sir0.24dB_tgt.wav,2.329852602242097,1.9126491650239792,1.6611165017806435,1.136938214302063,0.48224039474304103,-2.3405164558738565
out_wav/chime_DC_CRN_chime/1229_sir-3.88dB_tgt.wav,2.1667447550585783,1.7209168035434106,1.5951326010451983,1.2219536304473877,0.5360178688342736,-7.879148512413142
out_wav/chime_DC_CRN_chime/773_sir-1.79dB_tgt.wav,2.172849492406976,1.7741006889784796,1.5477294044707577,1.137386679649353,0.4617494300985989,-6.14365588287062
out_wav/chime_DC_CRN_chime/480_sir-3.09dB_tgt.wav,2.6437850069497153,2.0341348911430672,2.0188891750448157,1.5330729484558105,0.7300496826701609,-8.139930106300097
out_wav/chime_DC_CRN_chime/342_sir2.48dB_tgt.wav,2.6493865487005572,2.1424224421375495,1.9543765759885734,1.3264682292938232,0.6697857759008204,-8.61512811364603
out_wav/chime_DC_CRN_chime/2316_sir-1.85dB_tgt.wav,1.8359012643588672,1.951494940116531,1.4122937762323535,1.1057313680648804,0.4761769980060427,-4.919308684673681
out_wav/chime_DC_CRN_chime/2224_sir-0.71dB_tgt.wav,3.153082688735879,2.330643910185005,2.3864441699284864,1.7156240940093994,0.677666167897976,-9.962395269684546
out_wav/chime_DC_CRN_chime/743_sir-2.63dB_tgt.wav,2.0334775534383756,1.8792681297865208,1.5212220538742687,1.15023672580719,0.5051663120970364,-5.23517497703092
out_wav/chime_DC_CRN_chime/1385_sir-2.91dB_tgt.wav,2.0101564080637395,1.5888315264727981,1.4844241159166662,1.2490187883377075,0.3516997280424151,-5.005227557345146
out_wav/chime_DC_CRN_chime/566_sir0.06dB_tgt.wav,2.8682315730303207,2.184226073544416,2.0614154447465887,1.3528451919555664,0.7568054161784158,-10.319308988579055
out_wav/chime_DC_CRN_chime/1672_sir2.07dB_tgt.wav,2.7916702070940804,2.026467673924348,2.0523425820156924,1.488584041595459,0.6945531983342221,-10.45802244730984
out_wav/chime_DC_CRN_chime/654_sir2.68dB_tgt.wav,2.591878304822967,2.177702589131893,1.978341076626389,1.46949303150177,0.7284413467082076,-9.986648313148354
out_wav/chime_DC_CRN_chime/1267_sir-0.04dB_tgt.wav,3.006402361224175,2.1978081101720544,2.2597846039611507,1.5938537120819092,0.6797312256087105,-7.478522769726381
out_wav/chime_DC_CRN_chime/1363_sir-1.68dB_tgt.wav,1.632947218433951,1.5843051137396924,1.2185089222580792,1.0598505735397339,0.305327492981346,6.38081051894403
out_wav/chime_DC_CRN_chime/1416_sir-3.96dB_tgt.wav,1.8437129216703823,1.5991949570835928,1.3592911335626283,1.1160796880722046,0.38523899878852425,-2.5744432784915077
out_wav/chime_DC_CRN_chime/809_sir-1.04dB_tgt.wav,3.1725840640702057,2.287107638784864,2.376476309766013,1.6965408325195312,0.8000857748900857,-12.098876936693827
out_wav/chime_DC_CRN_chime/1977_sir-3.14dB_tgt.wav,2.070753848748897,1.9741122215350944,1.556097812738955,1.195077896118164,0.6251248738897998,-5.399936071176649
out_wav/chime_DC_CRN_chime/2533_sir-2.60dB_tgt.wav,2.5599266103089744,1.7722257458726987,1.8042421884544055,1.2385531663894653,0.6759764500885961,-7.118931271113284
out_wav/chime_DC_CRN_chime/1010_sir-5.09dB_tgt.wav,1.6880118727508369,1.4809769919152667,1.2264576173486783,1.0816471576690674,0.3500241213872563,-1.1897904542442899
out_wav/chime_DC_CRN_chime/312_sir-0.70dB_tgt.wav,2.6669404572882724,2.1287696151561937,1.9246248514681974,1.3061984777450562,0.7749155126865412,-9.09267980234995
out_wav/chime_DC_CRN_chime/2490_sir-0.62dB_tgt.wav,2.9604741158001615,2.0420014009835747,2.0772796229674966,1.3057172298431396,0.565495567208623,-7.929861698529343
out_wav/chime_DC_CRN_chime/2132_sir1.03dB_tgt.wav,2.22026374444952,1.7401480983472752,1.5753532586507586,1.1502342224121094,0.4190191469615199,-2.7248395312436076
out_wav/chime_DC_CRN_chime/142_sir-0.17dB_tgt.wav,2.6129682715456632,1.9656743926295348,1.8547074625364786,1.1783831119537354,0.5435187600801156,-4.697840202974367
out_wav/chime_DC_CRN_chime/705_sir-3.20dB_tgt.wav,2.1641355559181847,1.5849391683778278,1.5078195803128105,1.084801435470581,0.2715615599930511,3.5562984577163292
out_wav/chime_DC_CRN_chime/1052_sir2.12dB_tgt.wav,2.606050758893465,2.2842964959590706,1.9945817882778718,1.4706926345825195,0.7190647381569409,-8.981605930660049
